id,label,dateOfBirth,dateOfDeath,countryOfCitizenshipISO,harvardIndex,bionomia,authorAbbrv,aliases,firstName,lastName
Q21339823,Adam Flakus,,,PL,99431.0,,Flakus,"Adam Grzegorz Flakus, Flakus",Adam,Flakus
Q21339825,Muktesh Kumar,1951.0,,IN,11206.0,,M.Kumar,M.Kumar,Muktesh,Kumar
Q21339826,Štěpánka Bayerová,1976.0,,,,,Slav.-Bay.,"Štěpánka Slavíková-Bayerová, Štěpánka Slavíkova-Bayerová, Slav.-Bay.",Štěpánka,Bayerová
Q21339830,Laurence Baruffo,1973.0,,IT,96625.0,,Baruffo,Baruffo,Laurence,Baruffo
Q21339831,Jeffrey Chemnick,,1999.0,,19688.0,,Chemnick,Chemnick,Jeffrey,Chemnick
Q21339833,Walter Olivier Cernohorsky,1927.0,2014.0,NZ,,Q21339833,,"Cernohorsky, W O Cernohorsky, W. O. Cernohorsky, Walter Cernohorsky, Walter Oliver Cernohorsky, W. Cernohorsky",Walter,Cernohorsky
Q21339839,Jan Tolsma,,,NL,71065.0,,Tolsma,Tolsma,Jan,Tolsma
Q21339841,Z.V. Czefranova,1923.0,,,75272.0,,Czefr.,Czefr.,Z.V.,Czefranova
Q21339842,Sergey Yakovlevich Kondratyuk,1959.0,,UA,,,S.Y.Kondr.,"S.Y.Kondr., Sergii Kondratiuk, Sergey Kondratjuk",Sergey,Kondratyuk
Q21339846,Andrew Byfield,,,,,,Byfield,Byfield,Andrew,Byfield
Q21339847,David L. Dilcher,1936.0,,US,41190.0,,Dilcher,"David L Dilcher, David Dilcher, D. Dilcher",David,Dilcher
Q21339849,Kerry Scott Walter,1950.0,,,63050.0,,K.S.Walter,"K.S.Walter, Kerry Scot Walter",Kerry,Walter
Q21339851,Lester Stuart Hannibal,1906.0,,,,,L.S.Hannibal,L.S.Hannibal,Lester,Hannibal
Q21339853,Roger Arthur Anderson,1935.0,1995.0,US,67851.0,,R.A.Anderson,"R.A.Anderson, Roger Anderson",Roger,Anderson
Q21339856,Juliane Fenner,,,DE,80147.0,,J.Fenner,J.Fenner,Juliane,Fenner
Q21339860,Anastasiya Zhuse,1905.0,1981.0,,107997.0,Q21339860,Jousé,"Anastasia P. Jousé, A. P. Jousé, Anastasia P. Jouse",Anastasiya,Zhuse
Q21339863,John Christian Krug,1938.0,2005.0,,70829.0,Q21339863,J.C.Krug,J.C.Krug,John,Krug
Q21339865,Ernest Horace Ising,1884.0,1973.0,AU,69290.0,Q21339865,Ising,Ising,Ernest,Ising
Q21339866,Mercedes Barbero,1940.0,,,79043.0,,M.Barbero,M.Barbero,Mercedes,Barbero
Q21339873,Hisatsugu Ando,1922.0,2005.0,JP,77674.0,,Ando,Ando,Hisatsugu,Ando
Q21339879,Zlatko Kvaček,1937.0,2020.0,CZ,,,Kvaček,Kvaček,Zlatko,Kvaček
Q21339884,Lokendra R. Sharma,,,JP,,,L.R.Sharma,L.R.Sharma,Lokendra,Sharma
Q21339887,Jean R. Boise,1952.0,,,70321.0,,Boise,Boise,Jean,Boise
Q21339894,Royce Ladell Oliver,1929.0,1996.0,US,42201.0,Q21339894,R.L.Oliv.,"R.L.Oliv., R. L. Oliver, Royce L. Oliver",Royce,Oliver
Q21339898,Stephen Sequiera,1969.0,,,26111.0,,Sequiera,Sequiera,Stephen,Sequiera
Q21339902,Alexei Sharov,,,,,,,,Alexei,Sharov
Q21339903,Eduardo M. Grondona,1911.0,1990.0,,22816.0,,Grondona,Grondona,Eduardo,Grondona
Q21339904,Gar W. Rothwell,1944.0,,CA,37545.0,,G.W.Rothwell,G.W.Rothwell,Gar,Rothwell
Q21339906,Mariusz Tadych,,,,,,Tadych,Tadych,Mariusz,Tadych
Q21339909,Benito Ching Tan,1947.0,2016.0,PH,6.0,Q21339909,B.C.Tan,"B.C.Tan, Tan, Benito-Ching, Benito-Ching Tan, Ben Tan, Benito C. Tan",Benito,Tan
Q21339911,Rowan Mark Emberson,1941.0,2018.0,NZ,,Q21339911,,"Rowan Emberson, R. M. Emberson, RM Emberson, R M Emberson, Rowan M. Emberson",Rowan,Emberson
Q21339913,Hung-Tao Hu,,,TW,,,H.T.Hu,H.T.Hu,Hung-Tao,Hu
Q21339916,Domingos Benício Oliveira Silva Cardoso,,,BR,,0000-0001-7072-2656,D.B.O.S.Cardoso,"D.B.O.S.Cardoso, D.B.O.S. Cardoso, Domingos Cardoso",Domingos,Cardoso
Q21339917,S. I. Michajlovski,,,,67159.0,,Michajl.,Michajl.,S.,Michajlovski
Q21339919,Noemí Quispe,,,,,,Quispe,Quispe,Noemí,Quispe
Q21339920,Abel Gillet,1857.0,1927.0,,80684.0,,A.Gillet,A.Gillet,Abel,Gillet
Q21339923,Johannes Enroth,1956.0,,FI,33767.0,,Enroth,Enroth,Johannes,Enroth
Q21339924,Sureeporn Jariangprasert,,,TH,,,Jariangpr.,Jariangpr.,Sureeporn,Jariangprasert
Q21339925,Alexander Rojas,1971.0,,,15220.0,0000-0002-4303-4986,A.Rojas,"A.Rojas, Alexander Francisco Rojas Alvarado, Alexander Rojas A., A. F. Rojas Alvarado, A. F. Rojas A., Alexander Francisco Rojas-Alvarado, A. F. Rojas",Alexander,Rojas
Q21339927,John Edward Braggins,1944.0,,NZ,37147.0,0000-0003-2814-4068,Braggins,"Braggins, JE Braggins, John Braggins, J. E. Braggins, John E. Braggins",John,Braggins
Q21339928,Martin Ladislau Aczél,1906.0,1958.0,"AR, HU",,Q21339928,,"Márton (Martín) László (Ladislao) Aczél, Martín Ladislao Aczél, Márton László Aczél, Aczél, Martin Ladislav Aczél, M. L. Aczél, M. Aczél",Martin,Aczél
Q21339929,Lúcio de Souza Leoni,1957.0,,BR,,,Leoni,Leoni,Lúcio,Leoni
Q21339930,Mark F. Large,1959.0,,,,,Large,"Large, Mark Large, Mark Frederick Large",Mark,Large
Q21339932,Fiorella Fernanda Mazine,,,BR,,,Mazine,Mazine,Fiorella,Mazine
Q21339938,Imke Schmitt,,,DE,,,I.Schmitt,I.Schmitt,Imke,Schmitt
Q21339941,Donald E. Schnell,1936.0,,US,,,D.E.Schnell,D.E.Schnell,Donald,Schnell
Q21339944,Douglas John Boland,1947.0,2001.0,,77020.0,,Boland,Boland,Douglas,Boland
Q21339948,Fritz Oehl,,,,,,Oehl,Oehl,Fritz,Oehl
Q21339952,Shin Ming Ku,,,,,,S.M.Ku,S.M.Ku,Shin,Ku
Q21339959,Glenn B. Wiggins,1927.0,2013.0,CA,,,,,Glenn,Wiggins
Q21339961,Tchang Bok Lee,,,,,,T.B.Lee,T.B.Lee,Tchang,Lee
Q21339962,Mario Matzer,,,,71774.0,,Matzer,Matzer,Mario,Matzer
Q21339966,Ferenc Fóriss,1892.0,1977.0,HU,770.0,Q21339966,Fóriss,"Ferenc. Fóriss, Fóriss",Ferenc,Fóriss
Q21339972,Jing Zhu Yue,1935.0,,,,,J.Z.Yue,J.Z.Yue,Jing,Yue
Q21339976,Yao Liang Xu,1964.0,,,,,Y.L.Xu,Y.L.Xu,Yao,Xu
Q21339977,Jindřich Roháček,,,CZ,114717.0,0000-0003-3311-2087,,"Jindrich Rohácek, Rohácek, Jindrich",Jindřich,Roháček
Q21339979,Zennosuke Iwatsuki,1929.0,2015.0,JP,1416.0,Q21339979,Z.Iwats.,"Zennoske Iwatsuki, Z.Iwats.",Zennosuke,Iwatsuki
Q21339982,Anders J. Lindstrom,,,,66808.0,,A.Lindstr.,A.Lindstr.,Anders,Lindstrom
Q21339983,Douglas Henry Kent,1920.0,1998.0,,,,D.H.Kent,D.H.Kent,Douglas,Kent
Q21339988,Oleksandr Yevgenovich Khodosovtsev,,,UA,,,Khodos.,"Oleksandr Evgenovich Khodosovtsev, Olexander Ye. Khodosovtsev, Olexander Y. Khodosovtsev, Olexander E. Khodosovtsev, Olexander Khodosovtsev, Khodos., Alexander Yevgenyevich Khodosovtsev, Alexander Yevgenievich Khodosovtsev, Alexander Y. Khodosovtsev, Alexander Khodosovtsev, A.Y. Khodosovtsev",Oleksandr,Khodosovtsev
Q21339996,Dick Vockeroth,1928.0,2012.0,CA,,Q21339996,,"J. R. Vockeroth, Richard Vockeroth, John Richard Vockeroth, Vockeroth",Dick,Vockeroth
Q21339997,Brahma Swarup Mehrotra,,,,63888.0,,B.S.Mehrotra,B.S.Mehrotra,Brahma,Mehrotra
Q21339998,Gretchen Walters,,,,,,G.M.Walters,G.M.Walters,Gretchen,Walters
Q21340002,Sharon Bodine,,,,86219.0,,Bodine,Bodine,Sharon,Bodine
Q21340007,David Yeates,1959.0,,AU,,0000-0001-7729-6143,,"David K. Yeates, D. K. Yeates, D K Yeates, David Keith Yeates, David K Yeates",David,Yeates
Q21340011,Annette W. Ramaley,,,,24020.0,,A.W.Ramaley,A.W.Ramaley,Annette,Ramaley
Q21340016,Amy Pool,1950.0,,US,3716.0,,A.Pool,"A.Pool, A Pool",Amy,Pool
Q21340017,Domenico Puntillo,1950.0,,IT,12028.0,,Puntillo,Puntillo,Domenico,Puntillo
Q21340019,Si He,1959.0,,,114986.0,,S.He,S.He,Si,He
Q21340022,Michele Funston,1963.0,,US,42210.0,,Funston,"A. Michele Funston, Funston",Michele,Funston
Q21340026,Patricia Maureen Eckel,1950.0,,US,69498.0,,Eckel,"Eckel, Patricia M. Eckel, P. M. Eckel, Patricia Eckel",Patricia,Eckel
Q21340029,Julien Achard,1881.0,1925.0,FR,,Q21340029,,"Achard, J. Achard",Julien,Achard
Q21340033,J. Leo Spier,,,GB,,,Spier,"Leo Spier, Spier",J.,Spier
Q21340039,Edward Lloyd Bousfield,1926.0,2016.0,CA,,Q21340039,,"Edward Bousfield, Bousfield, E.L. Bousfield, Edward L. Bousfield, E. L. Bousfield",Edward,Bousfield
Q21340048,Sharon Lee Rose,,,,79064.0,,S.L.Rose,"Sharon L. Rose, Sharon Rose, S.L.Rose",Sharon,Rose
Q21340053,Alphonse Labbé,1869.0,1938.0,FR,69118.0,,Labbé,Labbé,Alphonse,Labbé
Q21340054,Carolina Cornejo,,,CH,,,C.Cornejo,C.Cornejo,Carolina,Cornejo
Q21340059,Kenneth M. Nagata,1945.0,,,28660.0,,Nagata,Nagata,Kenneth,Nagata
Q21340062,Jan Doorenbos,1921.0,2001.0,,76738.0,,J.Door.,J.Door.,Jan,Doorenbos
Q21340066,Bernard E. Pfeil,,,,68700.0,,B.E.Pfeil,B.E.Pfeil,Bernard,Pfeil
Q21340068,Carlos Emmons Cummings,1878.0,,,,,C.E.Cumm.,C.E.Cumm.,Carlos,Cummings
Q21340073,Elfriede Peter,1905.0,,,64104.0,,E.Peter,E.Peter,Elfriede,Peter
Q21340074,Martha Allen Sherwood,1950.0,,"GB, US",2280.0,,Sherwood,,Martha,Sherwood
Q21340082,Jörg Peine,1961.0,,,90253.0,,Peine,Peine,Jörg,Peine
Q21340086,Wilfred Borden Schofield,1927.0,2008.0,CA,2870.0,Q21340086,W.B.Schofield,"Wilf Schofield, W. B. Schofield, Wilfred B. Schofield",Wilfred,Schofield
Q21340091,Ann K. Sakai,,,,68370.0,,A.K.Sakai,"A.K.Sakai, Ann Sakai, A. K. Sakai",Ann,Sakai
Q21340093,Douglas C. Daly,1953.0,,,3457.0,,Daly,"Daly, D. C. Daly",Douglas,Daly
Q21340102,Anne M. Schot,1966.0,,,74498.0,,Schot,Schot,Anne,Schot
Q21340109,Arthur Schüssler,,,,,,A.Schüssler,"A.Schüssler, Arthur Schüßler",Arthur,Schüssler
Q21340112,Bart Schutzman,1958.0,,,34250.0,,Schutzman,Schutzman,Bart,Schutzman
Q21340113,Howard Alvin Crum,1922.0,2002.0,US,509.0,Q21340113,H.A.Crum,"H.A.Crum, Howard Crum, Howard A. Crum, H. Crum, H. A. Crum",Howard,Crum
Q21340116,Paulian Dumitrica,,,,61871.0,,Dumitrica,Dumitrica,Paulian,Dumitrica
Q21340119,Laura L. Forrest,,,,,0000-0002-0235-9506,L.L.Forrest,"L.L.Forrest, Laura Forrest",Laura,Forrest
Q21340120,Jorge Sierra,1956.0,1999.0,CU,61456.0,,J.Sierra,"J.Sierra, Jorge Sierra Calzado",Jorge,Sierra
Q21340123,Yong Keng Sima,,,,87299.0,,Sima,"Sima, Sima Yong-Kang, Sima, Yong Kang",Yong,Sima
Q21340129,Fabián A. Michelangeli,1970.0,,VE,46772.0,0000-0001-7348-143X,Michelang.,"Fabián Armando Michelangeli, Michelang., Fabian Michelangeli, Fabian A. Michelangeli",Fabián,Michelangeli
Q21340133,Geir E. E. Søli,,,NO,,0000-0001-5301-6995,,"Soeli, Geir E.E. Soeli, Geir E.E. Søli, Geir Søli",Geir,Søli
Q21340144,Pavel Štys,1933.0,2018.0,,,Q21340144,,,Pavel,Štys
Q21340146,Ching I Peng,1950.0,2018.0,TW,40447.0,,C.I Peng,"C.I Peng, Peng Ching-I",Ching,Peng
Q21340152,Jean Ghesquière,1892.0,1982.0,BE,,Q21340152,,,Jean,Ghesquière
Q21340155,Johan Gotlieb Benjamin Beumée,1888.0,1966.0,,41677.0,,Beumée,Beumée,Johan,Beumée
Q21340159,Johann Friedrich Theodor Biehler,,,,293.0,,Biehler,Biehler,Johann,Biehler
Q21340162,Joseph William Blankinship,1862.0,1938.0,,3341.0,,Blank.,"Blank., J. W. Blankinship",Joseph,Blankinship
Q21340164,Hans W. Kothe,,,,,,Kothe,Kothe,Hans,Kothe
Q21340166,Elmer Reginald Drew,1865.0,1930.0,,8766.0,,Drew,Drew,Elmer,Drew
Q21340175,Martin Forbes Ray,,,,63160.0,,M.F.Ray,M.F.Ray,Martin,Ray
Q21340176,Michael Sundue,1975.0,,,63509.0,0000-0003-1568-150X,Sundue,Sundue,Michael,Sundue
Q21340179,Masanobu Higuchi,1955.0,,JP,65870.0,,Higuchi,Higuchi,Masanobu,Higuchi
Q21340183,Martina Réblová,1971.0,,,16068.0,,Réblová,Réblová,Martina,Réblová
Q21340189,Jianhua Li,,,,92313.0,,Jian H.Li,Jian H.Li,Jianhua,Li
Q21340192,Nuno Maria Sousa Costa,,,,67438.0,,Sousa Costa,Sousa Costa,Nuno,Costa
Q21340193,Cornelius Marinus van der Sande Lacoste,1815.0,1887.0,,45369.0,,Sande Lac.,Sande Lac.,Cornelius,Lacoste
Q21340196,Helmut Fürsch,1927.0,,,,,Fürsch,"Fürsch, Helmut Fuersch, Fuersch, H. Fürsch",Helmut,Fürsch
Q21340202,Dai Ke Tian,,,,,,D.K.Tian,D.K.Tian,Dai,Tian
Q21340205,Nancy Hensold,,,US,44028.0,,Hensold,Hensold,Nancy,Hensold
Q21340209,Paulo Takeo Sano,1966.0,,BR,42724.0,,Sano,Sano,Paulo,Sano
Q21340213,Shannon M. Berch,,,CA,77981.0,,S.M.Berch,"Shannon Berch, S.M.Berch",Shannon,Berch
Q21340217,Gregory T. Chandler,1972.0,,,96430.0,,G.Chandler,"G.Chandler, G.T. Chandler",Gregory,Chandler
Q21340238,Ding Yue Wang,,,,,,D.Yue Wang,D.Yue Wang,Ding,Wang
Q21340241,Stephen G. Weller,1950.0,,,74793.0,,Weller,Weller,Stephen,Weller
Q21340245,Sabine M. Huhndorf,,,US,60230.0,,Huhndorf,Huhndorf,Sabine,Huhndorf
Q21340250,Hiroshi Iizuka,1922.0,1992.0,JP,67554.0,,Iizuka,Iizuka,Hiroshi,Iizuka
Q21340254,Hyeok-Jae Choi,,,KR,,,H.J.Choi,H.J.Choi,Hyeok-Jae,Choi
Q21340258,Byoung-Un Oh,1954.0,,KR,92519.0,,B.U.Oh,"Byoung Un Oh, B.U.Oh",Byoung-Un,Oh
Q21340261,James D. Skean,1958.0,,US,64536.0,,Skean,Skean,James,Skean
Q21340262,Patricia A. Sims,1932.0,,GB,31730.0,,P.A.Sims,"P.A.Sims, Patricia Anne Sims, Patricia Sims, Sims",Patricia,Sims
Q21340265,Qiao Ping Xiang,,,,,,Q.P.Xiang,Q.P.Xiang,Qiao,Xiang
Q21340275,Ren Zhang Zhou,,,,,,R.Z.Zhou,R.Z.Zhou,Ren,Zhou
Q21340276,James Travis Columbus,1962.0,,,,,Columbus,"Columbus, J. Travis Columbus, J. T. Columbus",James,Columbus
Q21340279,Theodore Christian Frye,1869.0,1962.0,,1467.0,Q21340279,Frye,Frye,Theodore,Frye
Q21340282,August Emanuel Fürnrohr,1804.0,1861.0,,77860.0,Q21340282,Fürnr.,Fürnr.,August,Fürnrohr
Q21340285,Leonardo Dias Meireles,1979.0,,BR,,,L.D.Meireles,L.D.Meireles,Leonardo,Meireles
Q21340286,Dirk C.J. Wessels,1950.0,,,47629.0,,Wessels,Wessels,Dirk,Wessels
Q21340288,Gustavo Heiden,,,BR,,,G.Heiden,G.Heiden,Gustavo,Heiden
Q21340292,Jeffery M. Saarela,1978.0,,CA,13088.0,0000-0003-1790-4332,Saarela,"Jeffery Saarela, Saarela, Jeffery M Saarela, Saarela JM, JM Saarela",Jeffery,Saarela
Q21340299,Anders Munk,1922.0,1989.0,,19170.0,,Munk,,Anders,Munk
Q21340302,Nadia Said Chukr,,,,61788.0,,Chukr,"Chukr, N. S. Chukr",Nadia,Chukr
Q21340306,Raimond Cranfill,,,,73237.0,,Cranfill,"Cranfill, Raymond B. Cranfill",Raimond,Cranfill
Q21340311,George Loucks Moxley,1871.0,1963.0,,2365.0,Q21340311,Moxley,"Moxley, George L. Moxley, G. L. Moxley, George Moxley",George,Moxley
Q21340316,Kohji Karasawa,1931.0,,JP,,,K.Karas.,K.Karas.,Kohji,Karasawa
Q21340321,Rizwana Aleem Qureshi,1950.0,,,32029.0,,Qureshi,Qureshi,Rizwana,Qureshi
Q21340325,Mohammad Nazeer Chaudhri,1932.0,2010.0,,1593.0,,Chaudhri,Chaudhri,Mohammad,Chaudhri
Q21340326,Jean Mariaux,1960.0,,CH,,0000-0002-9601-855X,,"Mariaux, J. Mariaux, Mariaux, Jean",Jean,Mariaux
Q21340328,Barry Conn,1948.0,,AU,69596.0,,B.J.Conn,"B.J.Conn, Barry John Conn, Barry J. Conn",Barry,Conn
Q21340329,Krishna Gopal Mukerji,1934.0,2009.0,,76150.0,,Mukerji,"Krisha Gopal Mukerji, Mukerji",Krishna,Mukerji
Q21340331,Clayton Dissinger Mell,1875.0,1945.0,,1363.0,,Mell,"Mell, C. D. Mell",Clayton,Mell
Q21340334,Séraphin Joseph Mottet,1861.0,1930.0,,65665.0,,Mottet,"Mottet, Séraphin-Joseph Mottet",Séraphin,Mottet
Q21340338,Rod Seppelt,1945.0,,AU,93461.0,,Seppelt,"Seppelt, Rodney David Seppelt, Rodney Seppelt, R. D. Seppelt, Rodney D. Seppelt",Rod,Seppelt
Q21340341,Lynne Sigler,1949.0,,CA,93181.0,,Sigler,Sigler,Lynne,Sigler
Q21340345,Haring Johannes Swart,1922.0,,,,,H.J.Swart,"H.J.Swart, Harry Swart",Haring,Swart
Q21340350,Roland Kirschner,1968.0,,DE,4774.0,,R.Kirschner,R.Kirschner,Roland,Kirschner
Q21340354,Dominik Begerow,1970.0,,DE,79390.0,,Begerow,"Begerow D, D Begerow, Begerow",Dominik,Begerow
Q21340356,Johanna Bonne-Wepster,1892.0,1978.0,NL,,Q21340356,,,Johanna,Bonne-Wepster
Q21340360,Donald R. Farrar,1941.0,,,38274.0,,Farrar,Farrar,Donald,Farrar
Q21340361,Kris A. Pirozynski,,,,17626.0,,Piroz.,Piroz.,Kris,Pirozynski
Q21340364,Eliyathamby Punithalingam,1935.0,2016.0,,23577.0,,Punith.,Punith.,Eliyathamby,Punithalingam
Q21340377,Víctor Scarabino,1945.0,2020.0,UY,,Q21340377,,"Victor Scarabino, V. Scarabino",Víctor,Scarabino
Q21340379,Ayşen Özdemir Türk,,,,,,A.Ö.Türk,"Ayşen Ízdemir Özdemir Özdemır Türk, A.Ö.Türk",Ayşen,Türk
Q21340386,Phillip B. Carne,1921.0,1989.0,AU,,Q21340386,,"Phillip Carne, Phil Carne, P. B. Carne, Phillip Broughton Carne",Phillip,Carne
Q21340389,Adelaida Chaverri,1947.0,2003.0,,80293.0,,Chaverri,Chaverri,Adelaida,Chaverri
Q21340393,Ambroise Gentil,1842.0,1929.0,,8009.0,,Gentil,Gentil,Ambroise,Gentil
Q21340396,Connie Geri,,,,,,Geri,Geri,Connie,Geri
Q21340400,Ivan Viktorovich Zmitrovich,,,RU,87044.0,,Zmitr.,"Ivan V. Zmitrovich, Ivan Zmitrovich, Zmitr., I. V. Zmitrovich, I V Zmitrovich, Ivan V Zmitrovich",Ivan,Zmitrovich
Q21340401,Pauline Kies,1918.0,1999.0,,75472.0,,Kies,Kies,Pauline,Kies
Q21340403,Vera Fedorovna Malysheva,,,RU,87042.0,,Malysheva,"Vera F. Malysheva, Vera Malysheva, Malysheva",Vera,Malysheva
Q21340407,Rokuru Masuma,,,,,,Masuma,Masuma,Rokuru,Masuma
Q21340408,Pavel Petrovich Zagareli,1897.0,1937.0,,65934.0,,Zagar.,Zagar.,Pavel,Zagareli
Q21340410,V. Agnihothrudu,,,,77227.0,,Agnihothr.,Agnihothr.,V.,Agnihothrudu
Q21340411,Akiko Soejima,1961.0,,,21466.0,,Soejima,Soejima,Akiko,Soejima
Q21340414,Kenneth Ronald Shepherd,,,,36060.0,,K.Sheph.,"K.Sheph., K. R. Shepherd, K. Sheph.",Kenneth,Shepherd
Q21340415,Paul Rodolphe Joseph Bamps,1932.0,2019.0,BE,17311.0,Q21340415,Bamps,"Bamps, P. Bamps, Paul Bamps",Paul,Bamps
Q21340416,Richard W. Simmers,,,,31620.0,,Simmers,"Simmers, R. W. Simmers, Jr.",Richard,Simmers
Q21340418,Henry Eliason Seaton,1869.0,1893.0,,38742.0,,Seaton,Seaton,Henry,Seaton
Q21340422,Hugh Vanner Corley,1914.0,,,61922.0,,Corley,Corley,Hugh,Corley
Q21340425,Kendo Saito,1878.0,1960.0,JP,81827.0,,Saito,Saito,Kendo,Saito
Q21340432,Kostiantyn Shaparenko,1908.0,1941.0,,77840.0,,Shap.,"Shap., Konstantin Konstantinovich Shaparenko",Kostiantyn,Shaparenko
Q21340434,Shaun L. Winterton,,,AU,,0000-0001-8995-0907,,"Winterton, Shaun Winterton, Shaun Leslie Winterton",Shaun,Winterton
Q21340435,Franz Sündermann,1864.0,1946.0,,60706.0,,Sünd.,Sünd.,Franz,Sündermann
Q21340446,Elizaveta Aleksandrovna Busch,1886.0,1960.0,,81947.0,,E.A.Busch,"E.A.Busch, Elizaveta Aleksandrovna Bush, Elizaveta Bush",Elizaveta,Busch
Q21340450,Kalu Meekiong,,,,,,Meekiong,Meekiong,Kalu,Meekiong
Q21340455,Breda Zimkus,,,,,0000-0002-8973-526X,,Zimkus,Breda,Zimkus
Q21340459,A.A. Meunissier,1876.0,1947.0,,65491.0,,Meun.,Meun.,A.A.,Meunissier
Q21340464,Baki Kasapligil,1918.0,1992.0,,27660.0,Q21340464,Kasapligil,Kasapligil,Baki,Kasapligil
Q21340465,Amy Gertrude Corbishley,1889.0,1977.0,ZA,79091.0,,Corbishley,"Corbishley, A. G. Corbishley",Amy,Corbishley
Q21340473,Christiane Amédégnato,1945.0,2010.0,FR,,Q21340473,,"Christiane Amédégnato-Loisele, Amédégnato, C. Amedegnato, Amedegnato-Loisele",Christiane,Amédégnato
Q21340479,Michael S. Caterino,1969.0,,US,,0000-0002-2597-5707,,"Caterino, Michael Caterino, Michael S Caterino",Michael,Caterino
Q21340481,Olga Korhonen Lakela,1890.0,1980.0,"FI, US",2578.0,Q21340481,Lakela,"Lakela, O. K. Lakela, Olga Lakela",Olga,Lakela
Q21340486,Einar Wahlgren,1874.0,1963.0,SE,,Q21340486,,,Einar,Wahlgren
Q21340488,Iain Darbyshire,,,GB,100384.0,,I.Darbysh.,"I.Darbysh., I. Darbyshire, Iain A Darbyshire, I. A. Darbyshire",Iain,Darbyshire
Q21340489,Ernest A. Liner,1925.0,2010.0,US,,Q21340489,,,Ernest,Liner
Q21340490,Torben Lunn Wolff,1919.0,2017.0,,16854.0,,,,Torben,Wolff
Q21340491,Terezinha Maria Castro Della Lucia,,,BR,64833.0,,Della Lucia,"Terezinha M. C. Della Lucia, Della Lucia",Terezinha,Lucia
Q21340495,Patsy Ann McLaughlin,1932.0,2011.0,US,,Q21340495,,"Dr. Patsy A. McLaughlin, Pat McLaughlin, P. A. McLaughlin",Patsy,McLaughlin
Q21340497,Albert Osbun Garrett,1870.0,1948.0,,583.0,,Garrett,Garrett,Albert,Garrett
Q21340498,Monique L. Dubrule,1963.0,,,93282.0,,Dubrule,Dubrule,Monique,Dubrule
Q21340501,Meryl Byron Dunkle,1888.0,1969.0,US,61174.0,Q21340501,Dunkle,"Dunkle, Meryle Byron Dunkle, M. B. Dunkle",Meryl,Dunkle
Q21340524,Anne Lise Schutte,1962.0,,,63186.0,,A.L.Schutte,"A.L.Schutte, Annelise Schutte-Vlok, AnneLise Schutte-Vlok, Anne Lise Schutte-Vlok",Anne,Schutte
Q21340528,James D. Jokerst,,,,34270.0,,Jokerst,Jokerst,James,Jokerst
Q21340535,Isabel Rojas,,,,75770.0,,,I.Rojas,Isabel,Rojas
Q21340539,Linda M. Kohn,1950.0,,,93162.0,,L.M.Kohn,"L.M.Kohn, Linda Kohn",Linda,Kohn
Q21340544,Steven R. Manchester,1956.0,,US,49583.0,,Manchester,"Manchester, Steven Russell Manchester, Steven Manchester",Steven,Manchester
Q21340552,Vanio Perazzo Barbosa,,,,,,V.P.Barbosa,V.P.Barbosa,Vanio,Barbosa
Q21340555,Maria Begoña Aguirre-Hudson,1960.0,,ES,81746.0,,M.B.Aguirre,"M.B.Aguirre, Maria Begoña Aguirre Garcia, Begona Aguirre-Hudson, M. B. Aguirre-Hudson",Maria,Aguirre-Hudson
Q21340558,Lluís A. Fiol Mora,,,,,,L.A.Fiol,L.A.Fiol,Lluís,Mora
Q21340559,Ana Rosa López-Ferrari,1957.0,,,42953.0,,López-Ferr.,López-Ferr.,Ana,López-Ferrari
Q21340560,Gerasimos Cassis,,,AU,91039.0,,,"Cassis, G. Cassis, G Cassis, Gerasimos A. Cassis, Gerry Cassis",Gerasimos,Cassis
Q21340561,Michaela Schmull,1971.0,,DE,60.0,,Schmull,Schmull,Michaela,Schmull
Q21340563,Beecher Crampton,1918.0,2002.0,,7385.0,,Crampton,Crampton,Beecher,Crampton
Q21340565,Jean-Michel Houmeau,,,,76356.0,,Houmeau,Houmeau,Jean-Michel,Houmeau
Q21340571,Franciso J. Camacho,,,,,,F.J.Camacho,"Francisco J. Camacho, F.J.Camacho",Franciso,Camacho
Q21340574,Francis Cavers,1876.0,1936.0,,79869.0,,Cavers,Cavers,Francis,Cavers
Q21340575,Wenzeslaus Blasius Mann,1799.0,1839.0,,80858.0,,,,Wenzeslaus,Mann
Q21340577,Ana Paula Trovatti Uetanabaro,,,,,,Uetanab.,"Ana Paula T. Uetanabaro, Uetanab.",Ana,Uetanabaro
Q21340578,Guy Marson,1953.0,,,18052.0,,G.Marson,G.Marson,Guy,Marson
Q21340582,Graciela Paz-Bermúdez,,,,11487.0,,Paz-Berm.,Paz-Berm.,Graciela,Paz-Bermúdez
Q21340585,Françoise Candoussau,1934.0,,FR,43406.0,,Cand.,"Cand., F. Candoussau, Françoise Candoussau-Pichon, Mme. Françoise Candoussau",Françoise,Candoussau
Q21340589,Gerard J. M. Verkley,1963.0,,NL,14477.0,,Verkley,"Verkley, Gerard Verkley, Gerardus Johannes Maria Verkley, Gerard J.M. Verkley",Gerard,Verkley
Q21340592,Sen Jen Chen,1933.0,,,,,S.J.Chen,S.J.Chen,Sen,Chen
Q21340593,John N. Hedger,,,,82149.0,,Hedger,Hedger,John,Hedger
Q21340594,Tsuyoshi Hosoya,1963.0,,JP,93653.0,,Hosoya,Hosoya,Tsuyoshi,Hosoya
